#scalar perturbations for mode k = 5.000000000000e-03 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       1.088641691004e+04       5.151036825340e-01       7.096513026736e-03       1.196806556622e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.032207234830e+00      -1.655462424875e-04      -1.762923494081e-03      -1.762922018622e-03       7.051650599375e-03       5.810372089878e-10       0.000000000000e+00       2.573386453548e-03       2.093617970818e-05       2.610328554600e-03       9.458592247833e-01      -1.652930280673e-04 
       1.091974285435e+04       5.185736750817e-01       7.089261848823e-03       1.184177966690e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.037735210609e+00      -1.659016345263e-04      -1.761236576618e-03      -1.761234925453e-03       7.044902770221e-03       5.731244496728e-10       0.000000000000e+00       1.722547411906e-03       1.758651853880e-05       2.960668584365e-03       9.513787906636e-01      -1.656501408821e-04 
       1.095306879866e+04       5.220639650883e-01       7.081918311806e-03       1.171711542321e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.043275056601e+00      -1.662542139972e-04      -1.759525211307e-03      -1.759523435764e-03       7.038057360906e-03       5.650832924416e-10       0.000000000000e+00       1.030294117777e-03       1.381998922780e-05       3.226689463170e-03       9.569102838784e-01      -1.660044276707e-04 
       1.098639474297e+04       5.255747863431e-01       7.074481267389e-03       1.159410557378e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.048826679189e+00      -1.666039397263e-04      -1.757789130024e-03      -1.757787282788e-03       7.031113300156e-03       5.569797412728e-10       0.000000000000e+00       5.127870233626e-04       9.744380459590e-06       3.402279394205e-03       9.624536103663e-01      -1.663558474426e-04 
       1.101972068728e+04       5.291063771855e-01       7.066949559046e-03       1.147278384607e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.054389983386e+00      -1.669507700949e-04      -1.756028063707e-03      -1.756026197338e-03       7.024069507003e-03       5.488801558444e-10       0.000000000000e+00       1.812321337630e-04       5.474375665903e-06       3.483869827059e-03       9.680086746995e-01      -1.667043587604e-04 
       1.105304663159e+04       5.326589805987e-01       7.059322022154e-03       1.135318316171e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.059964872817e+00      -1.672946630378e-04      -1.754241742305e-03      -1.754239907817e-03       7.016924890946e-03       5.408494258463e-10       0.000000000000e+00       4.164558459722e-05       1.128343485836e-06       3.470499545448e-03       9.735753800693e-01      -1.670499197371e-04 
       1.108637257590e+04       5.362328443067e-01       7.051597484195e-03       1.123533383780e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.065551249702e+00      -1.676355760409e-04      -1.752429894716e-03      -1.752428140247e-03       7.009678352180e-03       5.329492564225e-10       0.000000000000e+00       9.476244497651e-05      -3.174929274545e-06       3.363806820973e-03       9.791536282703e-01      -1.673924880344e-04 
       1.111969852020e+04       5.398282208721e-01       7.043774765040e-03       1.111926208606e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.071149014847e+00      -1.679734661382e-04      -1.750592248705e-03      -1.750590618326e-03       7.002328781913e-03       5.252366076249e-10       0.000000000000e+00       3.360903056676e-04      -7.319472387352e-06       3.167950773338e-03       9.847433196858e-01      -1.677320208595e-04 
       1.115302446451e+04       5.434453677982e-01       7.035852677397e-03       1.100498856605e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.076758067625e+00      -1.683082899056e-04      -1.748728530849e-03      -1.748727063521e-03       6.994875062833e-03       5.177623234667e-10       0.000000000000e+00       7.561042549018e-04      -1.119524692481e-05       2.889464995930e-03       9.903443532720e-01      -1.680684749589e-04 
       1.118635040882e+04       5.470845476322e-01       7.027830027136e-03       1.089252724964e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.082378305959e+00      -1.686400034602e-04      -1.746838466422e-03      -1.746837195141e-03       6.987316069467e-03       5.105699810149e-10       0.000000000000e+00       1.340576035464e-03      -1.470105668838e-05       2.537048314307e-03       9.959566265425e-01      -1.684018066180e-04 
       1.121967635313e+04       5.507460280710e-01       7.019705613635e-03       1.078188450692e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.088009626309e+00      -1.689685624600e-04      -1.744921779284e-03      -1.744920730416e-03       6.979650668544e-03       5.036949817742e-10       0.000000000000e+00       2.071026617185e-03      -1.774717969731e-05       2.121299196494e-03       1.001580035552e+00      -1.687319716606e-04 
       1.125300229744e+04       5.544300820704e-01       7.011478230213e-03       1.067305839748e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.093651923655e+00      -1.692939221014e-04      -1.742978191776e-03      -1.742977384599e-03       6.971877719459e-03       4.971639005970e-10       0.000000000000e+00       2.925288199672e-03      -2.025765171454e-05       1.654401787010e-03       1.007214474883e+00      -1.690589254464e-04 
       1.128632824175e+04       5.581369879568e-01       7.003146664582e-03       1.056603833919e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.099305091483e+00      -1.696160371165e-04      -1.741007424624e-03      -1.741006871081e-03       6.963996074743e-03       4.909941000867e-10       0.000000000000e+00       3.878158862206e-03      -2.217214416577e-05       1.149772754578e-03       1.012859837625e+00      -1.693826228687e-04 
       1.131965418606e+04       5.618670295408e-01       6.994709699289e-03       1.046080490362e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.104969021767e+00      -1.699348617705e-04      -1.739009196845e-03      -1.739008901506e-03       6.956004580535e-03       4.851936103052e-10       0.000000000000e+00       4.902130773131e-03      -2.344739062574e-05       6.216790957216e-04       1.018516015366e+00      -1.697030183516e-04 
       1.134520559952e+04       5.647427484415e-01       6.988168824811e-03       1.038131391859e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.109318847956e+00      -1.701770512552e-04      -1.737458355666e-03      -1.737458256878e-03       6.949802279467e-03       4.809960113040e-10       0.000000000000e+00       5.717274090229e-03      -2.397577582352e-05       2.100791675863e-04       1.022859932929e+00      -1.699464044661e-04 
       1.137075701298e+04       5.676323703581e-01       6.981564725367e-03       1.030284082544e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.113674886466e+00      -1.704172581725e-04      -1.735891078679e-03      -1.735891171770e-03       6.943534201990e-03       4.770109376397e-10       0.000000000000e+00       6.543754858407e-03      -2.410913212889e-05      -1.999958429108e-04       1.027210093305e+00      -1.701878013687e-04 
       1.139630842644e+04       5.705360299861e-01       6.974896838118e-03       1.022536693466e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.118037086776e+00      -1.706554616522e-04      -1.734307234795e-03      -1.734307512147e-03       6.937199812430e-03       4.732314445909e-10       0.000000000000e+00       7.368140069280e-03      -2.384977457092e-05      -6.019713502899e-04       1.031566445802e+00      -1.704271882579e-04 
       1.142185983990e+04       5.734538640891e-01       6.968164607373e-03       1.014887099726e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.122405397819e+00      -1.708916403679e-04      -1.732706694375e-03      -1.732707145635e-03       6.930798581937e-03       4.696478833545e-10       0.000000000000e+00       8.177180604491e-03      -2.320630779798e-05      -9.894691437134e-04       1.035928939187e+00      -1.706645438757e-04 
       1.144741125336e+04       5.763860115430e-01       6.961367485785e-03       1.007332941643e-08       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.126779767973e+00      -1.711257724963e-04      -1.731089329500e-03      -1.731089941830e-03       6.924329989687e-03       4.662481361281e-10       0.000000000000e+00       8.958023089018e-03      -2.219341936962e-05      -1.356408592552e-03       1.040297521672e+00      -1.708998464660e-04 
       1.147296266682e+04       5.793326132999e-01       6.954504914109e-03       9.998716585431e-09       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.131160145072e+00      -1.713578364204e-04      -1.729455008842e-03      -1.729455767199e-03       6.917793502482e-03       4.630178870792e-10       0.000000000000e+00       9.698414317525e-03      -2.083156677753e-05      -1.697102450303e-03       1.044672140927e+00      -1.711330744787e-04 
       1.149851408028e+04       5.822938124280e-01       6.947576324122e-03       9.925005203923e-09       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.135546476401e+00      -1.715878106313e-04      -1.727803598376e-03      -1.727804485823e-03       6.911188577703e-03       4.599409191995e-10       0.000000000000e+00       1.038689190838e-02      -1.914658147781e-05      -2.006344540890e-03       1.049052744075e+00      -1.713642064707e-04 
       1.153188913337e+04       5.861839347121e-01       6.938425903136e-03       9.830033770265e-09       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.141284747039e+00      -1.718850167043e-04      -1.725620582330e-03      -1.725621610330e-03       6.902457323877e-03       4.561229691744e-10       0.000000000000e+00       1.119069622738e-02      -1.651053857179e-05      -2.355265604858e-03       1.054783577022e+00      -1.716629154366e-04 
       1.156526418646e+04       5.900995397553e-01       6.929160652157e-03       9.736484240462e-09       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.147032965263e+00      -1.721785700091e-04      -1.723407889015e-03      -1.723409023442e-03       6.893607211124e-03       4.524932808005e-10       0.000000000000e+00       1.186767158442e-02      -1.345551181216e-05      -2.633940323339e-03       1.060524407538e+00      -1.719579611282e-04 
       1.159863923955e+04       5.940409636569e-01       6.919779318922e-03       9.644287865090e-09       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       0.000000000000e+00       1.152791009232e+00      -1.724684205658e-04      -1.721165219792e-03      -1.721166424961e-03       6.884637041557e-03       4.490067289601e-10       0.000000000000e+00       1.240114093154e-02      -1.007130814885e-05      -2.835693789413e-03       1.066275113433e+00      -1.722492937071e-04 
