#scalar perturbations for mode k = 1.000000000000e-02 Mpc^(-1)
#    1:tau [Mpc]              2:a                      3:delta_g                4:theta_g                5:shear_g                6:pol0_g                 7:pol1_g                 8:pol2_g                 9:delta_b               10:theta_b               11:psi                   12:phi                   13:delta_ur              14:theta_ur              15:shear_ur              16:delta_idr             17:theta_idr             18:shear_idr             19:delta_cdm             20:theta_cdm          
       1.982827285332e+02       6.113142542489e-04      -5.863265137001e-02      -4.344504949821e-04      -1.473354109235e-04      -3.683385273087e-04      -7.217256652668e-07      -7.366770546173e-05       5.664862525100e-02      -4.332841368432e-04      -4.171256844095e-03       1.021740336301e-03      -5.122794065319e-02      -4.760035653290e-04      -1.437715734202e-02       4.727301915551e-01       3.227965444054e-03       9.621816222367e-02       8.563768450907e-03      -4.622592601739e-05 
       1.998258546443e+02       6.172929322951e-04      -5.785941156885e-02      -4.354281649201e-04      -1.506153993816e-04      -3.765384984541e-04      -7.530769969081e-07      -7.530769969082e-05       5.722673714117e-02      -4.342382859275e-04      -4.156156826841e-03       9.913268230116e-04      -5.036982364127e-02      -4.763755330709e-04      -1.453221569786e-02       4.659643135516e-01       3.230501059166e-03       9.726061249779e-02       8.544008748557e-03      -4.641788380401e-05 
       1.998258561385e+02       6.172929380933e-04      -5.785941081914e-02      -4.354281659023e-04      -1.506154040865e-04      -3.765384984429e-04      -7.530769969081e-07      -7.530769969243e-05       5.722673770168e-02      -4.342382867153e-04      -4.157978018021e-03       9.913267935678e-04      -5.036982280997e-02      -4.763755334024e-04      -1.453221584768e-02       4.659643069978e-01       3.230501061418e-03       9.726061350501e-02       8.544008729584e-03      -4.641788398929e-05 
       1.998258576327e+02       6.172929438916e-04      -5.785941006943e-02      -4.354281668845e-04      -1.506154087914e-04      -3.765384984316e-04      -7.530769969082e-07      -7.530769969404e-05       5.722673826219e-02      -4.342382875031e-04      -4.157978002894e-03       9.913267641241e-04      -5.036982197868e-02      -4.763755337338e-04      -1.453221599751e-02       4.659643004440e-01       3.230501063670e-03       9.726061451224e-02       8.544008710610e-03      -4.641788417457e-05 
       1.998258591269e+02       6.172929496898e-04      -5.785940931971e-02      -4.354281678667e-04      -1.506154134962e-04      -3.765384984204e-04      -7.530769969082e-07      -7.530769969565e-05       5.722673882270e-02      -4.342382882909e-04      -4.157977987767e-03       9.913267346803e-04      -5.036982114739e-02      -4.763755340652e-04      -1.453221614733e-02       4.659642938903e-01       3.230501065922e-03       9.726061551947e-02       8.544008691636e-03      -4.641788435985e-05 
       1.998258740689e+02       6.172930076723e-04      -5.785940182258e-02      -4.354281776887e-04      -1.506154605447e-04      -3.765384983084e-04      -7.530769969101e-07      -7.530769971184e-05       5.722674442777e-02      -4.342382961692e-04      -4.157977836494e-03       9.913264402429e-04      -5.036981283447e-02      -4.763755373797e-04      -1.453221764559e-02       4.659642283523e-01       3.230501088444e-03       9.726062559173e-02       8.544008501900e-03      -4.641788621266e-05 
       1.998258890109e+02       6.172930656548e-04      -5.785939432544e-02      -4.354281875107e-04      -1.506155075929e-04      -3.765384981972e-04      -7.530769969141e-07      -7.530769972817e-05       5.722675003284e-02      -4.342383040475e-04      -4.157977685221e-03       9.913261458054e-04      -5.036980452155e-02      -4.763755406942e-04      -1.453221914384e-02       4.659641628144e-01       3.230501110965e-03       9.726063566400e-02       8.544008312163e-03      -4.641788806546e-05 
       1.998259039529e+02       6.172931236373e-04      -5.785938682830e-02      -4.354281973326e-04      -1.506155546409e-04      -3.765384980866e-04      -7.530769969204e-07      -7.530769974464e-05       5.722675563792e-02      -4.342383119259e-04      -4.157977533948e-03       9.913258513679e-04      -5.036979620864e-02      -4.763755440086e-04      -1.453222064210e-02       4.659640972765e-01       3.230501133486e-03       9.726064573627e-02       8.544008122427e-03      -4.641788991826e-05 
       1.998259188949e+02       6.172931816197e-04      -5.785937933116e-02      -4.354282071545e-04      -1.506156016886e-04      -3.765384979768e-04      -7.530769969289e-07      -7.530769976124e-05       5.722676124299e-02      -4.342383198043e-04      -4.157977382676e-03       9.913255569304e-04      -5.036978789572e-02      -4.763755473230e-04      -1.453222214035e-02       4.659640317386e-01       3.230501156007e-03       9.726065580853e-02       8.544007932690e-03      -4.641789177107e-05 
       1.998260683148e+02       6.172937614447e-04      -5.785930435977e-02      -4.354283053719e-04      -1.506160721515e-04      -3.765384969170e-04      -7.530769971372e-07      -7.530769993503e-05       5.722681729374e-02      -4.342383985920e-04      -4.157975869958e-03       9.913226125557e-04      -5.036970476653e-02      -4.763755804671e-04      -1.453223712289e-02       4.659633763593e-01       3.230501381217e-03       9.726075653118e-02       8.544006035326e-03      -4.641791029911e-05 
       1.998262177347e+02       6.172943412699e-04      -5.785922938836e-02      -4.354284035865e-04      -1.506165425888e-04      -3.765384959276e-04      -7.530769975694e-07      -7.530770012284e-05       5.722687334450e-02      -4.342384773854e-04      -4.157974357254e-03       9.913196681810e-04      -5.036962163734e-02      -4.763756136107e-04      -1.453225210542e-02       4.659627209800e-01       3.230501606422e-03       9.726085725378e-02       8.544004137965e-03      -4.641792882713e-05 
       1.998263671547e+02       6.172949210952e-04      -5.785915441693e-02      -4.354285017982e-04      -1.506170130004e-04      -3.765384950086e-04      -7.530769982256e-07      -7.530770032467e-05       5.722692939527e-02      -4.342385561847e-04      -4.157972844563e-03       9.913167238063e-04      -5.036953850815e-02      -4.763756467536e-04      -1.453226708795e-02       4.659620656006e-01       3.230501831623e-03       9.726095797633e-02       8.544002240607e-03      -4.641794735515e-05 
       1.998265165746e+02       6.172955009207e-04      -5.785907944548e-02      -4.354286000071e-04      -1.506174833864e-04      -3.765384941599e-04      -7.530769991058e-07      -7.530770054051e-05       5.722698544606e-02      -4.342386349898e-04      -4.157971331886e-03       9.913137794317e-04      -5.036945537894e-02      -4.763756798960e-04      -1.453228207047e-02       4.659614102212e-01       3.230502056821e-03       9.726105869885e-02       8.544000343252e-03      -4.641796588315e-05 
       1.998273939463e+02       6.172989055731e-04      -5.785863922392e-02      -4.354291766174e-04      -1.506202449055e-04      -3.765384905957e-04      -7.530770087907e-07      -7.530770209053e-05       5.722731456814e-02      -4.342390978394e-04      -4.157962449942e-03       9.912964905047e-04      -5.036896725653e-02      -4.763758744921e-04      -1.453237004546e-02       4.659575619303e-01       3.230503379068e-03       9.726165012555e-02       8.543989202325e-03      -4.641807467656e-05 
       1.998282713179e+02       6.173023102317e-04      -5.785819900168e-02      -4.354297531296e-04      -1.506230055415e-04      -3.765384894557e-04      -7.530770261936e-07      -7.530770412341e-05       5.722764369062e-02      -4.342395608895e-04      -4.157953568460e-03       9.912792015795e-04      -5.036847913389e-02      -4.763760690690e-04      -1.453245802024e-02       4.659537136378e-01       3.230504701180e-03       9.726224155078e-02       8.543978061498e-03      -4.641818346955e-05 
       1.998291486895e+02       6.173057148963e-04      -5.785775877876e-02      -4.354303295440e-04      -1.506257652952e-04      -3.765384907382e-04      -7.530770513121e-07      -7.530770663880e-05       5.722797281352e-02      -4.342400241397e-04      -4.157944687441e-03       9.912619126559e-04      -5.036799101101e-02      -4.763762636267e-04      -1.453254599480e-02       4.659498653438e-01       3.230506023156e-03       9.726283297453e-02       8.543966920772e-03      -4.641829226211e-05 
       1.998300260611e+02       6.173091195670e-04      -5.785731855516e-02      -4.354309058607e-04      -1.506285241673e-04      -3.765384944416e-04      -7.530770841434e-07      -7.530770963639e-05       5.722830193684e-02      -4.342404875892e-04      -4.157935806885e-03       9.912446237341e-04      -5.036750288790e-02      -4.763764581652e-04      -1.453263396915e-02       4.659460170483e-01       3.230507344997e-03       9.726342439681e-02       8.543955780147e-03      -4.641840105424e-05 
       1.998318627556e+02       6.173162469425e-04      -5.785639698651e-02      -4.354321120105e-04      -1.506342967544e-04      -3.765385100255e-04      -7.530771778357e-07      -7.530771747141e-05       5.722899092667e-02      -4.342414584196e-04      -4.157917217774e-03       9.912084310185e-04      -5.036648104761e-02      -4.763768653509e-04      -1.453281813443e-02       4.659379610009e-01       3.230510111707e-03       9.726466247860e-02       8.543932458628e-03      -4.641862879890e-05 
       1.998336994500e+02       6.173233743448e-04      -5.785547541488e-02      -4.354333177361e-04      -1.506400654898e-04      -3.765385361959e-04      -7.530773052947e-07      -7.530772741506e-05       5.722967991831e-02      -4.342424301152e-04      -4.157898630684e-03       9.911722383105e-04      -5.036545920629e-02      -4.763772724524e-04      -1.453300229876e-02       4.659299049467e-01       3.230512877823e-03       9.726590055393e-02       8.543909137550e-03      -4.641885654169e-05 
       1.998355361444e+02       6.173305017738e-04      -5.785455384027e-02      -4.354345230400e-04      -1.506458303814e-04      -3.765385729372e-04      -7.530774664970e-07      -7.530773946427e-05       5.723036891176e-02      -4.342434026702e-04      -4.157880045609e-03       9.911360456101e-04      -5.036443736394e-02      -4.763776794698e-04      -1.453318646216e-02       4.659218488858e-01       3.230515643345e-03       9.726713862280e-02       8.543885816914e-03      -4.641908428262e-05 
       1.998373728389e+02       6.173376292295e-04      -5.785363226268e-02      -4.354357279245e-04      -1.506515914369e-04      -3.765386202341e-04      -7.530776614191e-07      -7.530775361595e-05       5.723105790701e-02      -4.342443760790e-04      -4.157861462548e-03       9.910998529174e-04      -5.036341552057e-02      -4.763780864030e-04      -1.453337062461e-02       4.659137928182e-01       3.230518408272e-03       9.726837668521e-02       8.543862496719e-03      -4.641931202168e-05 
       1.998392095333e+02       6.173447567119e-04      -5.785271068211e-02      -4.354369323920e-04      -1.506573486640e-04      -3.765386780711e-04      -7.530778900376e-07      -7.530776986707e-05       5.723174690408e-02      -4.342453503358e-04      -4.157842881496e-03       9.910636602324e-04      -5.036239367617e-02      -4.763784932520e-04      -1.453355478612e-02       4.659057367438e-01       3.230521172607e-03       9.726961474116e-02       8.543839176965e-03      -4.641953975888e-05 
       1.998450499104e+02       6.173674210757e-04      -5.784978019226e-02      -4.354407596502e-04      -1.506756303173e-04      -3.765389318531e-04      -7.530788406700e-07      -7.530783545986e-05       5.723393781006e-02      -4.342484538789e-04      -4.157783810214e-03       9.909485736789e-04      -5.035914437733e-02      -4.763797864038e-04      -1.453414038225e-02       4.658801197478e-01       3.230529958774e-03       9.727355150634e-02       8.543765027034e-03      -4.642026391220e-05 
       1.998508902874e+02       6.173900857097e-04      -5.784684967232e-02      -4.354445827897e-04      -1.506938735852e-04      -3.765392915665e-04      -7.530801310319e-07      -7.530792215260e-05       5.723612873442e-02      -4.342515657626e-04      -4.157724759102e-03       9.908334872040e-04      -5.035589506810e-02      -4.763810787047e-04      -1.453472596887e-02       4.658545026837e-01       3.230538738936e-03       9.727748820619e-02       8.543690881568e-03      -4.642098804669e-05 
       1.998567306645e+02       6.174127506138e-04      -5.784391912230e-02      -4.354484018830e-04      -1.507120787127e-04      -3.765397567247e-04      -7.530817603725e-07      -7.530802984849e-05       5.723831967722e-02      -4.342546858129e-04      -4.157665728051e-03       9.907184008085e-04      -5.035264574850e-02      -4.763823701546e-04      -1.453531154595e-02       4.658288855515e-01       3.230547513093e-03       9.728142484069e-02       8.543616740569e-03      -4.642171216237e-05 
       1.998625710415e+02       6.174354157881e-04      -5.784098854224e-02      -4.354522170014e-04      -1.507302459436e-04      -3.765403268432e-04      -7.530837279393e-07      -7.530815845115e-05       5.724051063850e-02      -4.342578138588e-04      -4.157606716950e-03       9.906033144932e-04      -5.034939641852e-02      -4.763836607537e-04      -1.453589711352e-02       4.658032683514e-01       3.230556281245e-03       9.728536140984e-02       8.543542604039e-03      -4.642243625923e-05 
